red,green,blue,label
162,115,68,orange
102,11,21,red
61,55,41,orange
21,28,18,green
12,34,23,green
161,165,85,yellow
233,241,75,yellow
59,125,95,green
151,187,22,green
162,42,58,red
106,105,68,yellow
235,224,224,red
204,206,100,yellow
154,40,55,red
152,181,105,green
156,53,58,red
114,13,111,pink
242,249,26,yellow
225,238,221,green
170,170,202,blue
115,188,237,blue
127,64,186,purple
229,205,254,purple
162,208,139,green
90,7,82,pink
249,249,210,yellow
30,21,16,orange
210,239,164,green
198,200,167,yellow
60,119,86,green
251,147,161,red
34,152,226,blue
125,105,3,yellow
123,163,147,green
97,111,168,blue
156,150,58,yellow
226,98,24,orange
64,23,24,red
167,169,71,yellow
234,210,212,red
49,47,22,yellow
105,216,95,green
39,12,36,pink
222,194,224,pink
60,21,24,red
114,54,108,pink
52,86,55,green
160,76,164,pink
177,222,236,blue
195,205,188,green
200,179,167,orange
64,54,43,orange
200,65,151,pink
162,16,116,pink
185,252,126,green
185,80,120,pink
79,7,131,purple
101,83,121,purple
249,170,224,pink
248,231,84,yellow
38,2,8,red
71,46,57,pink
77,9,149,purple
95,93,244,blue
168,151,180,purple
42,167,119,green
254,235,88,yellow
49,35,52,pink
167,193,159,green
226,254,210,green
153,5,17,red
87,32,121,purple
35,82,15,green
87,25,64,pink
78,130,208,blue
26,14,19,pink
22,227,94,green
188,189,127,yellow
237,156,165,red
25,76,21,green
188,87,92,red
85,241,231,blue
245,198,117,orange
96,48,151,purple
238,155,198,pink
117,76,158,purple
218,192,222,pink
221,236,19,yellow
189,163,204,purple
85,48,51,red
96,140,190,blue
101,126,78,green
236,197,202,red
241,204,162,orange
93,20,84,pink
207,160,253,purple
96,220,71,green
178,87,102,red
238,114,123,red
218,154,162,red
90,41,22,orange
161,218,27,green
204,210,86,yellow
215,225,65,yellow
76,26,69,pink
58,60,27,yellow
61,25,102,purple
210,172,236,purple
228,225,206,yellow
251,250,177,yellow
135,18,36,red
137,82,84,red
40,27,36,pink
169,109,81,orange
45,8,104,purple
148,197,73,green
30,22,10,orange
186,87,199,pink
169,165,192,blue
62,102,36,green
177,195,136,green
39,36,7,yellow
175,46,4,orange
100,184,5,green
22,4,47,purple
25,2,44,purple
239,232,133,yellow
194,194,173,yellow
222,156,167,red
249,249,216,yellow
131,235,40,green
14,4,159,blue
204,158,30,orange
196,212,212,blue
68,53,24,orange
211,120,205,pink
240,158,170,red
116,185,231,blue
233,228,190,yellow
50,32,35,red
165,182,192,blue
226,54,77,red
221,228,17,yellow
106,134,226,blue
184,148,225,purple
48,187,122,green
82,7,213,purple
243,227,89,yellow
127,61,117,pink
165,111,144,pink
238,236,216,yellow
192,230,121,green
226,212,242,purple
254,42,70,red
185,248,193,green
236,213,215,red
195,200,213,blue
214,200,92,yellow
109,59,64,red
200,203,254,blue
38,24,26,red
248,243,216,yellow
242,202,225,pink
27,19,20,red
27,16,40,purple
79,25,7,orange
238,223,241,pink
209,240,142,green
65,70,113,blue
93,69,60,orange
243,216,232,pink
90,169,221,blue
52,122,51,green
89,77,3,yellow
36,112,153,blue
118,50,59,red
221,218,54,yellow
197,202,104,yellow
72,73,24,yellow
108,104,55,yellow
56,229,146,green
149,228,238,blue
11,28,40,blue
2,105,52,green
249,200,203,red
26,15,41,purple
254,175,57,orange
213,195,205,pink
217,231,247,blue
145,170,70,green
89,188,227,blue
38,31,46,purple
162,118,121,red
81,81,31,yellow
131,27,30,red
230,245,214,green
90,5,143,purple
19,149,26,green
169,133,224,purple
226,202,204,red
111,150,3,green
121,14,236,purple
191,192,165,yellow
245,178,226,pink
188,177,205,purple
171,124,130,red
243,230,216,orange
122,213,118,green
36,50,6,green
230,81,103,red
214,199,200,red
69,12,62,pink
58,87,46,green
38,204,207,blue
93,249,98,green
56,16,18,red
245,225,214,orange
200,148,245,purple
35,35,26,yellow
212,62,2,orange
229,229,214,yellow
60,62,200,blue
39,20,61,purple
211,180,217,pink
11,35,16,green
171,176,196,blue
203,191,212,purple
163,150,51,yellow
67,122,41,green
229,93,104,red
92,31,173,purple
51,39,21,orange
103,152,117,green
110,112,51,yellow
79,84,13,yellow
232,225,244,purple
35,12,54,purple
94,141,243,blue
79,124,135,blue
2,94,32,green
197,13,22,red
227,222,217,orange
28,23,18,orange
189,166,127,orange
79,43,45,red
183,123,157,pink
94,61,158,purple
222,220,110,yellow
64,196,194,blue
102,124,244,blue
202,191,180,orange
154,101,109,red
243,241,226,yellow
98,154,213,blue
166,125,128,red
166,159,100,yellow
32,33,13,yellow
95,32,197,purple
18,161,23,green
144,174,9,green
159,96,99,red
183,82,136,pink
74,8,18,red
104,105,73,yellow
75,195,85,green
242,220,110,yellow
154,191,130,green
33,19,42,purple
222,176,180,red
232,176,184,red
7,69,64,blue
234,102,197,pink
28,23,18,orange
143,89,66,orange
208,221,251,blue
21,38,13,green
243,83,89,red
66,145,64,green
92,45,25,orange
69,66,18,yellow
69,51,204,blue
78,76,55,yellow
223,231,111,yellow
164,203,114,green
76,200,82,green
26,27,14,yellow
108,51,148,purple
85,58,48,orange
28,54,17,green
205,86,106,red
111,47,106,pink
248,155,240,pink
123,150,193,blue
164,249,218,green
250,189,199,red
200,203,42,yellow
50,26,1,orange
100,103,55,yellow
203,182,164,orange
73,3,73,pink
237,222,212,orange
116,82,122,pink
207,42,59,red
235,219,198,orange
46,20,23,red
95,7,14,red
235,207,168,orange
102,100,30,yellow
209,143,149,red
243,241,206,yellow
35,22,33,pink
110,51,2,orange
47,33,4,orange
104,69,71,red
153,148,11,yellow
37,21,50,purple
97,91,41,yellow
43,8,10,red
112,104,26,yellow
182,67,85,red
43,161,53,green
228,226,170,yellow
162,167,57,yellow
31,161,178,blue
112,134,25,green
151,59,74,red
110,28,40,red
194,92,41,orange
88,147,113,green
30,98,48,green
113,65,68,red
234,189,134,orange
89,49,51,red
194,177,205,purple
212,12,46,red
168,252,84,green
201,38,123,pink
40,30,51,purple
153,78,202,purple
46,47,9,yellow
219,202,194,orange
93,176,187,blue
39,85,98,blue
69,27,131,purple
59,2,7,red
46,67,250,blue
92,65,46,orange
215,230,249,blue
65,63,42,yellow
95,70,12,orange
114,197,94,green
233,227,242,purple
116,116,37,yellow
27,21,66,blue
43,3,37,pink
42,17,65,purple
65,70,1,yellow
111,135,241,blue
83,35,69,pink
96,11,46,pink
250,236,209,orange
66,90,92,blue
124,14,30,red
136,77,209,purple
146,247,195,green
245,224,168,orange
243,226,229,red
222,71,230,pink
70,119,160,blue
223,104,109,red
201,209,173,green
203,170,173,red
151,32,48,red
58,36,61,pink
148,65,230,purple
203,154,193,pink
55,16,76,purple
76,71,10,yellow
36,15,34,pink
240,142,231,pink
110,70,53,orange
26,60,33,green
70,13,119,purple
232,255,214,green
225,214,245,purple
235,112,122,red
83,181,3,green
166,138,119,orange
165,170,207,blue
24,48,93,blue
162,143,103,orange
198,173,113,orange
176,176,146,yellow
184,122,81,orange
61,31,44,pink
161,167,47,yellow
34,69,129,blue
246,197,177,orange
238,167,68,orange
225,222,188,yellow
215,215,137,yellow
106,99,32,yellow
44,28,166,blue
20,17,24,purple
204,184,203,pink
139,218,152,green
18,157,226,blue
45,16,18,red
251,227,193,orange
101,39,16,orange
120,139,101,green
230,143,151,red
187,241,126,green
36,7,95,purple
110,12,22,red
108,89,232,blue
249,93,103,red
228,195,200,red
34,236,236,blue
181,180,94,yellow
31,54,18,green
153,244,243,blue
243,228,149,yellow
111,29,205,purple
232,179,74,orange
38,237,71,green
113,116,193,blue
236,217,219,red
108,97,189,blue
198,181,21,yellow
230,225,239,purple
102,48,25,orange
27,2,44,purple
216,77,234,pink
215,193,197,red
27,101,74,green
108,22,116,pink
32,158,248,blue
143,118,61,orange
61,41,43,red
156,84,93,red
54,54,79,blue
249,251,111,yellow
7,51,80,blue
224,223,204,yellow
188,88,16,orange
0,28,41,blue
37,60,57,blue
182,73,164,pink
178,36,60,red
148,16,104,pink
244,93,166,pink
104,74,75,red
57,25,28,red
150,118,213,purple
215,237,191,green
47,146,208,blue
182,154,12,yellow
245,244,219,yellow
121,88,92,red
207,154,254,purple
253,206,210,red
198,180,159,orange
25,65,67,blue
142,71,235,purple
218,197,221,pink
144,117,106,orange
197,203,236,blue
200,161,206,pink
165,187,238,blue
83,100,253,blue
64,86,52,green
7,213,79,green
228,78,93,red
40,189,90,green
38,28,36,pink
159,189,112,green
188,138,144,red
171,170,228,blue
41,106,59,green
185,129,239,purple
222,215,206,orange
48,8,24,pink
206,179,224,purple
230,229,199,yellow
97,50,103,pink
38,13,16,red
221,221,49,yellow
208,245,251,blue
30,29,89,blue
233,240,36,yellow
166,178,138,green
221,192,194,red
52,2,85,purple
155,143,179,purple
215,9,30,red
102,40,15,orange
239,229,138,yellow
209,35,225,pink
40,47,35,green
41,21,10,orange
205,173,14,yellow
96,39,170,purple
179,143,146,red
115,104,78,orange
148,151,48,yellow
69,27,3,orange
229,46,77,red
135,80,49,orange
31,14,47,purple
21,30,10,green
80,7,18,red
133,76,86,red
47,43,19,yellow
241,132,173,pink
132,246,193,green
29,39,53,blue
232,171,192,pink
23,9,42,purple
97,149,14,green
206,198,120,yellow
81,47,31,orange
113,20,25,red
88,30,4,orange
167,1,106,pink
212,84,144,pink
15,31,52,blue
223,217,124,yellow
97,6,188,purple
2,64,3,green
137,93,100,red
203,205,226,blue
159,188,193,blue
232,150,163,red
245,194,173,orange
188,170,212,purple
139,135,19,yellow
48,117,181,blue
232,176,213,pink
235,231,238,purple
109,44,69,pink
239,143,46,orange
213,217,135,yellow
221,206,222,pink
73,19,42,pink
95,59,28,orange
163,209,171,green
132,106,169,purple
229,220,210,orange
4,49,2,green
68,54,13,orange
35,28,22,orange
61,57,10,yellow
164,180,255,blue
125,201,94,green
78,48,100,purple
59,145,75,green
66,54,46,orange
185,95,49,orange
137,102,194,purple
27,14,53,purple
210,194,229,purple
91,62,122,purple
217,140,149,red
247,223,166,orange
220,189,245,purple
19,118,47,green
224,226,111,yellow
86,86,0,yellow
203,201,128,yellow
231,224,182,yellow
127,26,36,red
143,203,229,blue
154,96,99,red
96,125,169,blue
112,49,1,orange
98,208,135,green
239,224,205,orange
243,99,27,orange
73,78,14,yellow
94,222,247,blue
28,38,49,blue
87,35,97,pink
38,113,30,green
116,120,2,yellow
108,107,51,yellow
183,225,198,green
218,214,225,purple
237,224,212,orange
223,192,175,orange
182,207,165,green
130,93,18,orange
188,220,235,blue
42,60,46,green
52,38,24,orange
169,81,90,red
63,141,74,green
238,175,179,red
211,152,85,orange
88,181,238,blue
209,154,71,orange
100,119,13,green
117,46,168,purple
71,58,31,orange
225,197,173,orange
7,22,64,blue
215,15,32,red
141,98,7,orange
163,102,126,pink
241,218,208,orange
16,32,56,blue
77,190,39,green
69,33,120,purple
162,113,130,pink
142,137,1,yellow
238,189,244,pink
25,7,34,purple
200,20,95,pink
231,221,172,yellow
232,227,237,purple
62,19,150,purple
33,132,11,green
84,70,175,blue
192,244,246,blue
164,118,91,orange
227,140,143,red
216,215,202,yellow
109,3,10,red
178,161,52,yellow
80,61,102,purple
50,92,10,green
180,49,169,pink
204,224,211,green
54,118,4,green
164,192,198,blue
213,194,224,purple
34,201,120,green
74,47,3,orange
140,139,193,blue
49,12,32,pink
214,168,185,pink
130,117,28,yellow
213,149,203,pink
246,202,204,red
140,226,111,green
123,36,41,red
148,101,30,orange
180,178,65,yellow
183,115,222,purple
111,72,132,purple
53,140,208,blue
255,215,252,pink
234,184,191,red
112,21,28,red
199,240,143,green
89,54,68,pink
165,143,193,purple
198,207,79,yellow
254,193,52,orange
254,187,52,orange
16,86,86,blue
244,47,241,pink
104,54,75,pink
189,66,81,red
10,115,153,blue
230,212,198,orange
245,232,225,orange
243,104,236,pink
41,70,102,blue
151,59,74,red
156,146,99,yellow
4,26,36,blue
196,165,197,pink
193,103,191,pink
198,179,234,purple
233,233,180,yellow
88,65,108,purple
167,129,131,red
171,134,79,orange
78,98,60,green
6,50,17,green
212,125,129,red
106,78,82,red
200,167,173,red
18,3,186,blue
93,249,254,blue
31,81,44,green
198,154,134,orange
179,148,169,pink
163,141,176,purple
3,3,43,blue
41,13,43,pink
48,40,62,purple
64,124,4,green
32,54,17,green
221,219,182,yellow
144,89,177,purple
243,243,216,yellow
29,91,237,blue
189,189,107,yellow
29,33,47,blue
235,231,117,yellow
127,61,120,pink
16,123,142,blue
192,238,181,green
234,123,228,pink
191,141,34,orange
233,201,149,orange
95,95,37,yellow
250,233,220,orange
71,0,9,red
132,54,135,pink
190,150,222,purple
108,32,151,purple
238,221,222,red
173,182,250,blue
194,190,158,yellow
196,182,110,yellow
242,239,222,yellow
67,15,23,red
225,135,71,orange
26,209,44,green
206,220,243,blue
246,233,208,orange
125,227,179,green
177,78,193,pink
25,18,38,purple
46,10,13,red
27,2,59,purple
234,238,221,green
69,3,104,purple
23,186,45,green
238,230,186,yellow
190,147,251,purple
239,169,178,red
4,22,52,blue
254,179,245,pink
59,138,216,blue
80,27,63,pink
26,22,34,purple
169,246,44,green
116,89,161,purple
13,6,142,blue
234,215,174,orange
147,67,73,red
188,1,29,red
190,248,212,green
121,188,103,green
235,198,199,red
155,178,118,green
29,9,47,purple
76,26,31,red
237,166,170,red
51,50,82,blue
152,141,16,yellow
162,165,85,yellow
231,189,106,orange
111,47,73,pink
41,1,107,purple
35,30,22,orange
67,25,138,purple
29,19,37,purple
61,240,159,green
224,254,123,green
230,183,189,red
221,180,152,orange
243,190,197,red
170,171,73,yellow
147,211,146,green
206,193,13,yellow
186,242,212,green
234,243,109,yellow
166,130,131,red
34,24,42,purple
20,84,143,blue
24,32,73,blue
147,47,62,red
41,142,56,green
247,206,229,pink
122,36,71,pink
242,159,120,orange
246,193,233,pink
207,185,170,orange
22,128,248,blue
40,75,251,blue
93,193,11,green
114,62,182,purple
163,128,133,red
246,136,144,red
202,229,159,green
133,160,59,green
201,240,117,green
20,167,184,blue
69,71,125,blue
223,199,225,pink
172,108,47,orange
145,148,51,yellow
235,235,229,yellow
249,235,215,orange
23,26,33,blue
64,181,73,green
245,142,148,red
91,225,93,green
238,210,212,red
126,95,149,purple
211,34,205,pink
37,222,27,green
63,38,95,purple
224,72,77,red
158,120,211,purple
237,231,227,orange
68,35,88,purple
11,119,153,blue
31,23,20,orange
185,242,181,green
175,176,248,blue
199,203,128,yellow
142,103,120,pink
250,213,189,orange
108,196,104,green
63,94,38,green
67,26,116,purple
200,172,14,yellow
240,226,209,orange
206,238,176,green
124,107,80,orange
116,236,251,blue
151,195,101,green
203,164,98,orange
223,147,48,orange
197,203,241,blue
211,146,153,red
10,57,5,green
5,168,160,blue
107,203,235,blue
223,204,180,orange
122,73,162,purple
43,13,14,red
219,244,205,green
240,96,113,red
225,110,242,pink
85,32,39,red
45,36,50,purple
147,57,136,pink
233,219,205,orange
226,8,15,red
238,235,231,orange
130,100,166,purple
209,224,213,green
246,208,142,orange
151,178,118,green
114,99,24,yellow
108,14,82,pink
205,98,45,orange
149,73,35,orange
27,131,36,green
2,39,34,blue
236,232,162,yellow
127,127,46,yellow
232,197,211,pink
243,22,33,red
221,79,14,orange
62,3,134,purple
166,95,7,orange
206,207,175,yellow
206,205,177,yellow
182,180,248,blue
187,149,213,purple
62,29,9,orange
252,219,141,orange
156,58,130,pink
241,136,178,pink
78,62,96,purple
247,54,234,pink
239,230,232,red
27,22,14,orange
19,129,65,green
167,231,220,blue
199,35,109,pink
178,240,198,green
40,36,11,yellow
237,234,74,yellow
187,104,243,purple
116,174,71,green
221,148,85,orange
198,76,200,pink
209,232,207,green
154,145,25,yellow
137,180,116,green
183,146,133,orange
141,68,73,red
173,37,48,red
171,86,179,pink
0,91,34,green
57,24,28,red
210,222,229,blue
229,200,128,orange
172,57,103,pink
67,44,35,orange
125,123,157,blue
183,31,36,red
113,111,235,blue
245,173,178,red
121,41,179,purple
76,6,9,red
38,18,27,pink
211,188,151,orange
231,70,81,red
9,75,88,blue
187,104,112,red
151,186,153,green
236,106,117,red
199,207,219,blue
99,161,119,green
169,199,175,green
153,68,202,purple
159,9,34,red
40,23,69,purple
217,223,231,blue
79,6,81,pink
255,159,248,pink
60,36,86,purple
190,199,31,yellow
129,53,187,purple
241,241,95,yellow
72,91,26,green
220,65,241,pink
230,15,126,pink
218,200,249,purple
196,156,252,purple
36,73,34,green
87,17,90,pink
250,209,174,orange
46,179,209,blue
64,33,38,red
208,27,102,pink
232,114,59,orange
253,93,104,red
47,4,26,pink
241,223,236,pink
144,156,173,blue
3,109,93,blue
112,71,174,purple
240,142,159,red
63,14,119,purple
84,87,252,blue
235,86,104,red
235,157,251,pink
82,41,117,purple
210,177,183,red
48,85,95,blue
220,163,122,orange
106,17,30,red
234,143,201,pink
58,49,69,purple
157,152,83,yellow
214,233,245,blue
24,68,64,blue
60,52,37,orange
40,21,24,red
53,3,44,pink
49,47,32,yellow
104,105,156,blue
193,68,78,red
239,216,42,yellow
236,221,182,orange
65,75,98,blue
32,22,8,orange
72,168,67,green
248,211,215,red
149,115,217,purple
77,88,29,green
29,68,29,green
52,40,72,purple
70,236,219,blue
9,9,53,blue
169,148,188,purple
241,229,231,red
177,203,242,blue
33,33,49,blue
213,174,176,red
69,174,4,green
254,57,90,red
161,112,38,orange
222,33,43,red
102,67,157,purple
205,204,162,yellow
99,180,65,green
28,59,34,green
