red,green,blue,label
178,125,56,orange
71,183,220,blue
70,12,17,red
230,153,163,red
74,40,119,purple
87,188,99,green
162,83,96,red
24,24,17,yellow
236,197,4,yellow
33,38,64,blue
240,136,56,orange
135,140,186,blue
101,70,119,purple
138,129,5,yellow
201,132,241,purple
41,66,50,green
37,4,8,red
213,203,149,yellow
24,247,65,green
203,211,251,blue
219,149,160,red
231,192,197,red
246,183,186,red
24,2,49,purple
220,217,193,yellow
230,208,246,purple
206,39,61,red
200,76,123,pink
180,143,250,purple
245,200,158,orange
72,201,244,blue
28,17,27,pink
109,109,18,yellow
20,97,103,blue
152,37,56,red
76,61,36,orange
219,179,185,red
167,188,190,blue
38,15,41,pink
170,110,113,red
222,238,196,green
243,202,98,orange
215,139,106,orange
176,64,80,red
134,55,64,red
81,26,50,pink
31,24,20,orange
94,90,49,yellow
238,233,176,yellow
39,60,32,green
250,111,46,orange
230,135,91,orange
78,16,132,purple
184,122,35,orange
135,90,92,red
176,114,7,orange
99,4,154,purple
58,44,9,orange
114,112,29,yellow
248,196,205,red
211,115,130,red
232,221,211,orange
104,232,69,green
233,185,188,red
138,46,60,red
88,228,137,green
33,34,115,blue
187,231,225,blue
194,190,163,yellow
58,72,46,green
39,22,34,pink
171,7,67,pink
51,81,31,green
18,49,109,blue
139,14,129,pink
79,79,39,yellow
153,117,123,red
90,64,104,purple
189,163,178,pink
198,190,208,purple
230,224,55,yellow
53,35,14,orange
78,183,146,green
64,43,44,red
55,7,151,purple
55,114,66,green
227,172,43,orange
83,177,62,green
14,3,73,blue
147,137,1,yellow
211,176,120,orange
182,198,246,blue
167,190,175,green
102,174,91,green
138,196,115,green
18,21,53,blue
76,28,130,purple
82,67,101,purple
146,183,185,blue
211,212,186,yellow
74,56,102,purple
135,34,44,red
143,107,168,purple
16,46,33,green
236,75,225,pink
170,14,22,red
232,176,141,orange
33,32,13,yellow
177,53,73,red
78,193,187,blue
36,39,56,blue
12,9,98,blue
207,194,165,orange
230,193,195,red
13,229,6,green
235,202,236,pink
29,9,32,pink
74,143,150,blue
243,179,43,orange
62,92,132,blue
225,228,154,yellow
241,187,194,red
140,27,238,purple
73,14,17,red
207,7,21,red
150,115,217,purple
154,164,182,blue
4,67,37,green
112,68,162,purple
78,60,88,purple
237,139,74,orange
199,102,166,pink
44,42,22,yellow
187,160,164,red
190,167,178,pink
87,20,86,pink
142,119,6,yellow
133,138,199,blue
110,54,2,orange
211,136,146,red
15,92,41,green
14,124,45,green
225,107,61,orange
250,215,189,orange
100,92,27,yellow
58,51,34,orange
22,39,17,green
56,76,32,green
113,79,35,orange
227,225,160,yellow
240,45,224,pink
127,7,131,pink
113,190,75,green
185,164,208,purple
125,78,183,purple
174,170,45,yellow
76,44,135,purple
166,100,129,pink
120,122,6,yellow
219,245,245,blue
126,128,236,blue
231,8,20,red
51,52,24,yellow
228,211,253,purple
78,64,99,purple
57,54,34,yellow
66,109,112,blue
63,45,9,orange
104,59,88,pink
193,137,16,orange
164,86,93,red
221,243,233,green
139,85,129,pink
239,220,223,red
145,48,120,pink
40,26,32,pink
235,245,224,green
89,68,116,purple
225,148,153,red
45,44,6,yellow
156,104,73,orange
147,124,77,orange
85,42,48,red
74,23,31,red
225,203,251,purple
70,94,8,green
42,14,32,pink
116,251,127,green
43,58,8,green
157,246,193,green
27,98,101,blue
90,47,142,purple
239,174,185,red
34,31,12,yellow
4,231,49,green
107,53,151,purple
225,220,229,purple
58,8,47,pink
52,4,9,red
76,101,133,blue
126,68,1,orange
231,221,248,purple
73,65,19,yellow
93,164,218,blue
225,106,241,pink
145,8,99,pink
119,253,142,green
16,25,18,green
106,86,42,orange
140,18,61,pink
94,237,175,green
240,147,239,pink
183,242,95,green
31,39,45,blue
156,179,186,blue
180,131,136,red
137,42,48,red
144,90,130,pink
93,164,61,green
9,147,149,blue
39,66,139,blue
155,191,13,green
169,217,229,blue
113,77,137,purple
248,220,160,orange
139,35,231,purple
166,172,196,blue
90,171,186,blue
195,173,141,orange
123,25,32,red
71,96,220,blue
0,61,13,green
46,30,32,red
145,227,167,green
198,222,120,green
69,35,113,purple
157,160,205,blue
205,171,231,purple
228,236,223,green
49,17,19,red
184,180,137,yellow
163,78,249,purple
18,33,32,blue
47,44,78,blue
194,233,170,green
143,135,45,yellow
47,195,24,green
126,93,94,red
116,78,95,pink
154,126,96,orange
225,227,239,blue
242,228,217,orange
152,170,136,green
112,21,27,red
86,56,59,red
254,174,177,red
193,108,110,red
11,75,193,blue
169,162,121,yellow
134,132,25,yellow
147,138,224,blue
125,56,245,purple
10,61,163,blue
228,28,242,pink
240,197,147,orange
21,71,50,green
112,130,89,green
49,49,2,yellow
46,220,199,blue
61,170,189,blue
29,13,59,purple
216,220,137,yellow
123,224,214,blue
234,209,179,orange
89,24,124,purple
152,198,93,green
78,4,7,red
131,116,33,yellow
19,130,164,blue
21,86,79,blue
81,47,49,red
170,65,75,red
157,101,189,purple
41,20,179,blue
125,121,54,yellow
48,32,60,purple
236,234,223,yellow
79,82,36,yellow
69,64,12,yellow
50,220,93,green
245,147,56,orange
198,196,159,yellow
57,69,101,blue
123,239,148,green
193,167,215,purple
158,106,61,orange
242,156,44,orange
208,175,189,pink
111,69,6,orange
251,196,137,orange
206,185,238,purple
162,115,83,orange
233,236,167,yellow
206,220,233,blue
41,3,69,purple
149,29,113,pink
68,34,36,red
56,45,72,purple
217,214,196,yellow
129,254,185,green
217,220,237,blue
176,92,23,orange
110,84,131,purple
14,154,105,green
235,203,153,orange
193,140,222,purple
185,228,228,blue
240,117,191,pink
50,245,141,green
237,227,236,pink
96,3,99,pink
162,47,62,red
61,24,10,orange
181,171,105,yellow
216,229,243,blue
217,205,191,orange
50,101,32,green
222,226,3,yellow
52,37,55,pink
208,225,142,green
45,60,22,green
179,55,146,pink
254,180,124,orange
118,52,197,purple
219,87,146,pink
193,169,187,pink
238,221,114,yellow
161,141,191,purple
129,93,75,orange
241,198,232,pink
185,166,157,orange
75,41,137,purple
193,103,106,red
174,141,111,orange
37,27,14,orange
113,135,94,green
103,164,50,green
39,31,27,orange
224,208,245,purple
169,172,6,yellow
102,82,132,purple
97,91,46,yellow
250,92,97,red
44,58,29,green
36,10,61,purple
7,52,70,blue
151,153,206,blue
159,35,51,red
62,33,84,purple
86,93,60,green
241,233,172,yellow
106,78,6,orange
153,112,117,red
141,17,96,pink
230,219,15,yellow
47,3,129,purple
245,244,208,yellow
223,196,253,purple
128,133,245,blue
41,199,115,green
246,182,188,red
29,93,4,green
77,66,10,yellow
69,17,66,pink
107,56,76,pink
152,106,220,purple
212,216,90,yellow
89,106,136,blue
254,113,118,red
221,130,85,orange
150,243,124,green
171,115,157,pink
173,167,123,yellow
7,213,196,blue
198,181,98,yellow
242,202,209,red
213,157,52,orange
62,35,39,red
43,8,42,pink
231,237,80,yellow
231,212,106,yellow
245,190,152,orange
248,89,107,red
218,214,185,yellow
223,206,223,pink
25,85,128,blue
90,43,80,pink
237,100,120,red
146,81,230,purple
27,4,159,blue
72,76,0,yellow
125,74,176,purple
32,8,73,purple
61,31,36,red
58,24,40,pink
186,135,247,purple
82,36,61,pink
221,221,238,blue
158,112,215,purple
241,172,227,pink
67,79,91,blue
129,66,24,orange
29,10,41,purple
221,166,188,pink
164,10,92,pink
112,113,80,yellow
7,8,75,blue
5,65,214,blue
156,109,68,orange
56,21,50,pink
125,84,111,pink
243,130,201,pink
28,36,242,blue
28,70,84,blue
193,231,217,green
104,101,69,yellow
193,92,106,red
39,115,145,blue
224,179,216,pink
236,240,229,green
213,20,235,pink
39,59,73,blue
135,150,171,blue
211,209,192,yellow
71,27,11,orange
171,172,104,yellow
195,75,191,pink
138,54,247,purple
60,59,120,blue
163,102,152,pink
182,93,234,purple
232,228,207,yellow
138,87,10,orange
199,152,240,purple
141,224,226,blue
216,186,188,red
206,130,54,orange
54,40,12,orange
209,107,214,pink
180,126,100,orange
182,102,62,orange
247,188,141,orange
200,181,232,purple
77,163,121,green
45,98,75,green
213,211,195,yellow
18,18,161,blue
230,211,183,orange
167,146,181,purple
76,35,103,purple
137,59,196,purple
237,154,110,orange
79,97,109,blue
182,155,233,purple
164,178,234,blue
160,242,28,green
240,117,36,orange
38,34,24,orange
135,126,29,yellow
70,70,22,yellow
41,23,59,purple
209,113,125,red
78,130,198,blue
105,2,66,pink
213,213,83,yellow
5,56,37,green
246,222,85,yellow
10,31,16,green
247,171,232,pink
224,138,200,pink
30,21,24,pink
232,226,243,purple
61,35,87,purple
53,41,66,purple
175,96,220,purple
118,63,125,pink
23,125,7,green
247,8,48,red
243,183,53,orange
91,100,200,blue
134,244,183,green
126,86,37,orange
6,208,84,green
209,173,188,pink
22,19,27,purple
200,161,121,orange
25,4,47,purple
134,77,249,purple
71,64,11,yellow
117,53,182,purple
245,168,172,red
165,24,42,red
198,175,202,pink
117,237,90,green
51,10,87,purple
80,169,35,green
246,223,234,pink
251,189,55,orange
244,185,187,red
73,66,19,yellow
218,253,206,green
141,61,184,purple
113,23,186,purple
235,234,224,yellow
18,118,175,blue
34,57,185,blue
22,35,34,blue
178,31,56,red
231,146,159,red
72,52,30,orange
253,139,221,pink
24,37,26,green
202,178,220,purple
251,230,208,orange
162,164,86,yellow
227,111,53,orange
156,103,208,purple
81,6,37,pink
76,75,36,yellow
106,11,25,red
41,78,34,green
36,165,194,blue
25,41,39,blue
178,23,181,pink
249,220,222,red
204,194,123,yellow
86,89,8,yellow
86,59,16,orange
176,181,54,yellow
244,185,113,orange
168,52,69,red
36,20,5,orange
27,41,25,green
168,107,41,orange
79,52,116,purple
144,144,35,yellow
66,37,5,orange
55,160,98,green
227,222,192,yellow
91,41,44,red
171,246,167,green
201,233,219,green
24,226,203,blue
163,102,56,orange
168,176,146,green
164,158,106,yellow
11,203,11,green
244,190,237,pink
189,153,209,purple
191,236,152,green
62,72,50,green
144,143,224,blue
62,55,40,orange
80,17,51,pink
197,155,162,red
154,150,24,yellow
107,92,5,yellow
20,8,38,purple
172,127,93,orange
24,18,28,purple
48,3,43,pink
209,197,231,purple
194,61,66,red
142,92,6,orange
236,212,177,orange
202,246,198,green
56,55,20,yellow
193,183,133,yellow
181,180,248,blue
161,114,156,pink
33,32,8,yellow
98,40,89,pink
136,241,190,green
145,217,125,green
213,218,251,blue
207,197,221,purple
236,202,241,pink
167,152,185,purple
105,100,242,blue
165,115,121,red
46,25,36,pink
145,129,29,yellow
247,251,157,yellow
27,19,32,purple
163,138,178,purple
136,111,53,orange
49,46,27,yellow
36,25,26,red
123,15,99,pink
19,39,7,green
232,200,125,orange
9,7,34,blue
192,42,95,pink
68,51,23,orange
206,234,205,green
140,170,171,blue
56,78,4,green
201,184,219,purple
228,228,215,yellow
159,195,80,green
6,76,167,blue
98,77,40,orange
44,35,33,orange
78,34,37,red
190,197,94,yellow
100,103,10,yellow
172,87,224,purple
42,41,4,yellow
210,183,45,yellow
203,201,217,blue
82,55,104,purple
75,173,26,green
150,82,218,purple
27,30,21,green
240,243,104,yellow
109,49,55,red
202,243,252,blue
112,105,5,yellow
98,129,198,blue
198,168,235,purple
53,33,34,red
24,103,205,blue
221,248,191,green
147,124,182,purple
46,7,90,purple
218,120,78,orange
182,182,206,blue
250,46,182,pink
226,214,235,purple
169,201,44,green
242,201,205,red
52,3,78,purple
49,17,69,purple
51,31,34,red
236,216,85,yellow
201,206,100,yellow
126,241,232,blue
229,210,244,purple
247,250,107,yellow
243,249,215,green
98,80,71,orange
153,181,130,green
97,11,168,purple
8,93,119,blue
120,78,193,purple
14,42,47,blue
106,6,44,pink
234,205,210,red
224,206,248,purple
207,143,58,orange
238,193,135,orange
252,79,108,red
191,178,209,purple
5,17,240,blue
17,2,39,purple
91,139,137,blue
119,113,44,yellow
19,35,48,blue
138,103,173,purple
100,38,171,purple
128,219,207,blue
241,193,152,orange
51,46,10,yellow
111,60,6,orange
158,132,76,orange
254,109,130,red
239,215,216,red
192,192,17,yellow
169,161,81,yellow
60,19,88,purple
222,27,164,pink
251,80,89,red
239,37,185,pink
140,76,24,orange
160,121,125,red
253,248,8,yellow
170,142,204,purple
127,203,82,green
43,94,71,green
201,114,248,purple
222,229,123,yellow
184,162,132,orange
242,64,82,red
116,251,141,green
225,55,84,red
167,160,248,blue
178,215,201,green
135,195,196,blue
172,132,215,purple
97,93,234,blue
62,39,20,orange
19,19,38,blue
148,62,218,purple
216,247,248,blue
179,139,229,purple
232,100,148,pink
43,40,13,yellow
190,35,123,pink
46,54,62,blue
59,52,17,yellow
218,251,251,blue
212,243,210,green
228,215,210,orange
179,149,198,purple
249,6,196,pink
182,217,160,green
208,126,27,orange
239,226,194,orange
237,186,212,pink
125,28,36,red
203,21,176,pink
91,41,44,red
162,193,149,green
240,188,132,orange
178,131,226,purple
24,68,27,green
223,109,114,red
194,86,149,pink
245,243,204,yellow
120,18,94,pink
194,193,173,yellow
37,17,3,orange
222,176,120,orange
37,52,24,green
129,44,58,red
138,102,178,purple
204,133,62,orange
244,108,235,pink
223,158,229,pink
63,51,87,purple
227,222,231,purple
133,131,76,yellow
90,114,54,green
145,195,96,green
7,75,176,blue
185,184,229,blue
184,189,112,yellow
228,144,154,red
204,220,183,green
83,75,9,yellow
136,138,170,blue
197,135,145,red
19,55,1,green
182,164,73,yellow
66,31,63,pink
229,87,21,orange
177,53,131,pink
34,22,7,orange
236,167,223,pink
85,124,195,blue
14,86,196,blue
19,249,11,green
35,21,11,orange
214,138,149,red
78,103,162,blue
203,52,163,pink
177,165,104,yellow
251,236,137,yellow
82,61,118,purple
200,176,243,purple
108,47,172,purple
72,69,10,yellow
80,58,62,red
141,100,221,purple
175,109,80,orange
229,185,139,orange
125,184,111,green
74,26,116,purple
216,185,233,purple
118,86,65,orange
157,200,146,green
147,189,156,green
238,124,79,orange
60,48,42,orange
247,232,151,yellow
33,156,2,green
19,184,205,blue
65,99,149,blue
241,239,213,yellow
189,10,19,red
248,236,104,yellow
48,223,48,green
190,168,194,pink
58,22,90,purple
167,161,123,yellow
89,82,33,yellow
234,226,158,yellow
211,147,29,orange
44,9,47,pink
223,223,236,blue
35,31,26,orange
151,187,190,blue
115,252,243,blue
216,19,32,red
220,215,203,orange
126,11,193,purple
193,139,179,pink
148,123,76,orange
228,190,233,pink
168,119,5,orange
220,172,177,red
10,82,53,green
208,251,247,blue
236,239,133,yellow
223,119,181,pink
232,143,84,orange
177,152,179,pink
55,83,35,green
63,28,32,red
243,48,61,red
246,136,182,pink
233,219,93,yellow
118,44,15,orange
159,233,159,green
205,233,243,blue
248,216,233,pink
126,121,2,yellow
201,203,114,yellow
112,194,120,green
216,116,212,pink
97,204,131,green
28,12,39,purple
227,215,249,purple
56,75,92,blue
74,75,22,yellow
29,37,19,green
73,61,29,orange
222,235,237,blue
140,135,64,yellow
213,207,190,orange
54,103,140,blue
119,55,57,red
201,147,120,orange
66,66,47,yellow
75,190,119,green
226,101,113,red
210,162,164,red
246,198,200,red
164,9,195,pink
236,19,48,red
43,23,37,pink
129,138,187,blue
225,193,147,orange
106,1,90,pink
113,45,102,pink
163,78,244,purple
78,121,121,blue
228,163,78,orange
154,141,45,yellow
74,155,201,blue
33,23,43,purple
230,167,20,orange
168,85,21,orange
136,48,59,red
57,16,101,purple
214,122,127,red
30,27,70,blue
60,251,76,green
13,79,18,green
3,48,9,green
158,81,245,purple
190,117,45,orange
72,120,163,blue
49,23,7,orange
146,33,212,purple
148,225,189,green
209,185,233,purple
16,64,3,green
214,222,99,yellow
65,24,119,purple
20,26,22,green
58,204,253,blue
225,55,72,red
205,247,249,blue
205,76,93,red
105,55,160,purple
242,145,162,red
159,190,224,blue
168,144,182,purple
180,210,238,blue
251,182,218,pink
90,38,64,pink
29,68,32,green
58,56,39,yellow
36,36,25,yellow
227,160,84,orange
150,60,91,pink
108,82,122,purple
222,207,201,orange
97,206,95,green
239,212,78,yellow
120,114,59,yellow
107,20,106,pink
212,198,130,yellow
222,206,104,yellow
120,213,242,blue
99,81,112,purple
120,8,13,red
237,217,252,purple
27,1,55,purple
213,235,209,green
167,42,54,red
120,13,130,pink
3,72,104,blue
165,193,207,blue
112,219,205,blue
215,217,99,yellow
145,152,11,yellow
90,40,119,purple
154,106,112,red
67,230,55,green
172,62,73,red
78,188,79,green
221,192,214,pink
200,157,197,pink
195,233,68,green
162,124,128,red
164,19,39,red
54,2,54,pink
87,51,153,purple
109,64,90,pink
61,65,1,yellow
205,194,167,orange
156,194,148,green
152,208,220,blue
105,68,70,red
212,194,240,purple
31,19,15,orange
92,45,84,pink
229,134,11,orange
187,155,168,pink
17,34,25,green
96,77,106,purple
148,148,97,yellow
56,71,76,blue
225,216,238,purple
214,168,172,red
250,66,88,red
226,190,151,orange
126,81,27,orange
47,47,19,yellow
108,30,92,pink
27,19,26,pink
172,83,87,red
211,253,228,green
89,114,197,blue
62,30,47,pink
145,43,218,purple
182,158,2,yellow
60,58,26,yellow
224,159,163,red
210,101,197,pink
177,168,194,purple
21,107,178,blue
151,147,23,yellow
159,178,208,blue
250,183,194,red
253,239,155,yellow
191,34,60,red
197,52,142,pink
233,233,47,yellow
209,196,227,purple
232,98,244,pink
185,85,130,pink
33,25,18,orange
137,194,172,green
95,98,55,yellow
248,215,181,orange
167,88,138,pink
